Wed Oct 12 17:39:52 PDT 2011
Sender,SampleRate,UnixPlumTime,PlumTime,Voltage,Block Id,Sequence No
163,5,8190,Wed Dec 31 18:16:30 PST 1969,4095,6,116
163,5,8195,Wed Dec 31 18:16:35 PST 1969,4095,6,117
163,5,8205,Wed Dec 31 18:16:45 PST 1969,4095,6,118
163,5,8210,Wed Dec 31 18:16:50 PST 1969,4095,6,119
163,5,8215,Wed Dec 31 18:16:55 PST 1969,4095,6,120
163,5,8220,Wed Dec 31 18:17:00 PST 1969,4095,6,121
163,5,8225,Wed Dec 31 18:17:05 PST 1969,4095,6,122
163,5,8230,Wed Dec 31 18:17:10 PST 1969,4095,6,123
163,5,8240,Wed Dec 31 18:17:20 PST 1969,4095,6,124
163,5,8245,Wed Dec 31 18:17:25 PST 1969,4095,6,125
163,5,8250,Wed Dec 31 18:17:30 PST 1969,4095,6,126
163,5,8270,Wed Dec 31 18:17:50 PST 1969,4095,6,127
163,5,8290,Wed Dec 31 18:18:10 PST 1969,4095,6,128
163,5,8310,Wed Dec 31 18:18:30 PST 1969,4095,6,129
163,5,8325,Wed Dec 31 18:18:45 PST 1969,4095,6,130
163,5,8340,Wed Dec 31 18:19:00 PST 1969,4095,6,131
163,5,8345,Wed Dec 31 18:19:05 PST 1969,4095,6,132
163,5,8365,Wed Dec 31 18:19:25 PST 1969,4095,6,133
163,5,8370,Wed Dec 31 18:19:30 PST 1969,4095,6,134
163,5,8375,Wed Dec 31 18:19:35 PST 1969,4095,6,135
163,5,8380,Wed Dec 31 18:19:40 PST 1969,4095,6,136
163,5,8385,Wed Dec 31 18:19:45 PST 1969,4095,6,137
163,5,8390,Wed Dec 31 18:19:50 PST 1969,4095,6,138
163,5,8395,Wed Dec 31 18:19:55 PST 1969,4095,6,139
163,5,8400,Wed Dec 31 18:20:00 PST 1969,4095,7,140
163,5,8405,Wed Dec 31 18:20:05 PST 1969,4095,7,141
163,5,8410,Wed Dec 31 18:20:10 PST 1969,4095,7,142
163,5,8415,Wed Dec 31 18:20:15 PST 1969,4095,7,143
163,5,8420,Wed Dec 31 18:20:20 PST 1969,4095,7,144
163,5,8425,Wed Dec 31 18:20:25 PST 1969,4095,7,145
163,5,8430,Wed Dec 31 18:20:30 PST 1969,4095,7,146
163,5,8435,Wed Dec 31 18:20:35 PST 1969,4095,7,147
163,5,8440,Wed Dec 31 18:20:40 PST 1969,4095,7,148
163,5,8445,Wed Dec 31 18:20:45 PST 1969,4095,7,149
163,5,8450,Wed Dec 31 18:20:50 PST 1969,4095,7,150
163,5,8455,Wed Dec 31 18:20:55 PST 1969,4095,7,151
163,5,8460,Wed Dec 31 18:21:00 PST 1969,4095,7,152
163,5,8465,Wed Dec 31 18:21:05 PST 1969,4095,7,153
163,5,8475,Wed Dec 31 18:21:15 PST 1969,4095,7,154
163,5,8480,Wed Dec 31 18:21:20 PST 1969,4095,7,155
163,5,8495,Wed Dec 31 18:21:35 PST 1969,4095,7,156
163,5,8500,Wed Dec 31 18:21:40 PST 1969,4095,7,157
163,5,8505,Wed Dec 31 18:21:45 PST 1969,4095,7,158
163,5,8520,Wed Dec 31 18:22:00 PST 1969,4095,7,159
163,5,8525,Wed Dec 31 18:22:05 PST 1969,4095,7,160
163,5,8530,Wed Dec 31 18:22:10 PST 1969,4095,7,161
163,5,8535,Wed Dec 31 18:22:15 PST 1969,4095,7,162
163,5,8540,Wed Dec 31 18:22:20 PST 1969,4095,7,163
163,5,8545,Wed Dec 31 18:22:25 PST 1969,4095,7,164
163,5,8570,Wed Dec 31 18:22:50 PST 1969,4095,7,165
163,5,8575,Wed Dec 31 18:22:55 PST 1969,4095,8,166
163,5,8580,Wed Dec 31 18:23:00 PST 1969,4095,8,167
163,5,8590,Wed Dec 31 18:23:10 PST 1969,4095,8,168
163,5,8595,Wed Dec 31 18:23:15 PST 1969,4095,8,169
163,5,8600,Wed Dec 31 18:23:20 PST 1969,4095,8,170
163,5,8605,Wed Dec 31 18:23:25 PST 1969,4095,8,171
163,5,8610,Wed Dec 31 18:23:30 PST 1969,4095,8,172
163,5,8615,Wed Dec 31 18:23:35 PST 1969,4095,8,173
163,5,8625,Wed Dec 31 18:23:45 PST 1969,4095,8,174
163,5,8630,Wed Dec 31 18:23:50 PST 1969,4095,8,175
163,5,8635,Wed Dec 31 18:23:55 PST 1969,4095,8,176
163,5,8640,Wed Dec 31 18:24:00 PST 1969,4095,8,177
163,5,8645,Wed Dec 31 18:24:05 PST 1969,4095,8,178
163,5,8650,Wed Dec 31 18:24:10 PST 1969,4095,8,179
163,5,8655,Wed Dec 31 18:24:15 PST 1969,4095,8,180
163,5,8660,Wed Dec 31 18:24:20 PST 1969,4095,8,181
163,5,8665,Wed Dec 31 18:24:25 PST 1969,4095,8,182
163,5,8680,Wed Dec 31 18:24:40 PST 1969,4095,8,183
163,5,8690,Wed Dec 31 18:24:50 PST 1969,4095,8,184
163,5,8695,Wed Dec 31 18:24:55 PST 1969,4095,8,185
163,5,8700,Wed Dec 31 18:25:00 PST 1969,4095,8,186
163,5,8705,Wed Dec 31 18:25:05 PST 1969,4095,8,187
163,5,8710,Wed Dec 31 18:25:10 PST 1969,4095,8,188
163,5,8715,Wed Dec 31 18:25:15 PST 1969,4095,8,189
163,5,8720,Wed Dec 31 18:25:20 PST 1969,4095,8,190
163,5,8725,Wed Dec 31 18:25:25 PST 1969,4095,8,191
163,5,8730,Wed Dec 31 18:25:30 PST 1969,4095,9,192
163,5,8735,Wed Dec 31 18:25:35 PST 1969,4095,9,193
163,5,8740,Wed Dec 31 18:25:40 PST 1969,4095,9,194
163,5,8745,Wed Dec 31 18:25:45 PST 1969,4095,9,195
163,5,8750,Wed Dec 31 18:25:50 PST 1969,4095,9,196
163,5,8755,Wed Dec 31 18:25:55 PST 1969,4095,9,197
163,5,8760,Wed Dec 31 18:26:00 PST 1969,4095,9,198
163,5,8765,Wed Dec 31 18:26:05 PST 1969,4095,9,199
163,5,8770,Wed Dec 31 18:26:10 PST 1969,4095,9,200
163,5,8775,Wed Dec 31 18:26:15 PST 1969,4095,9,201
163,5,8780,Wed Dec 31 18:26:20 PST 1969,4095,9,202
163,5,8790,Wed Dec 31 18:26:30 PST 1969,4095,9,203
163,5,8795,Wed Dec 31 18:26:35 PST 1969,4095,9,204
163,5,8800,Wed Dec 31 18:26:40 PST 1969,4095,9,205
163,5,8805,Wed Dec 31 18:26:45 PST 1969,4095,9,206
163,5,8815,Wed Dec 31 18:26:55 PST 1969,4095,9,207
163,5,8820,Wed Dec 31 18:27:00 PST 1969,4095,9,208
163,5,8830,Wed Dec 31 18:27:10 PST 1969,4095,9,209
163,5,8835,Wed Dec 31 18:27:15 PST 1969,4095,9,210
163,5,8840,Wed Dec 31 18:27:20 PST 1969,4095,9,211
163,5,8845,Wed Dec 31 18:27:25 PST 1969,4095,9,212
163,5,8850,Wed Dec 31 18:27:30 PST 1969,4095,9,213
163,5,8855,Wed Dec 31 18:27:35 PST 1969,4095,9,214
163,5,8860,Wed Dec 31 18:27:40 PST 1969,4095,9,215
163,5,8865,Wed Dec 31 18:27:45 PST 1969,4095,9,216
163,5,8870,Wed Dec 31 18:27:50 PST 1969,4095,9,217
163,5,8875,Wed Dec 31 18:27:55 PST 1969,4095,10,218
163,5,8880,Wed Dec 31 18:28:00 PST 1969,4095,10,219
163,5,8885,Wed Dec 31 18:28:05 PST 1969,4095,10,220
163,5,8890,Wed Dec 31 18:28:10 PST 1969,4095,10,221
163,5,8895,Wed Dec 31 18:28:15 PST 1969,4095,10,222
163,5,8900,Wed Dec 31 18:28:20 PST 1969,4095,10,223
163,5,8905,Wed Dec 31 18:28:25 PST 1969,4095,10,224
163,5,8910,Wed Dec 31 18:28:30 PST 1969,4095,10,225
163,5,8915,Wed Dec 31 18:28:35 PST 1969,4095,10,226
163,5,8920,Wed Dec 31 18:28:40 PST 1969,4095,10,227
163,5,8925,Wed Dec 31 18:28:45 PST 1969,4095,10,228
163,5,8930,Wed Dec 31 18:28:50 PST 1969,4095,10,229
163,5,8935,Wed Dec 31 18:28:55 PST 1969,4095,10,230
163,5,8940,Wed Dec 31 18:29:00 PST 1969,4095,10,231
163,5,8945,Wed Dec 31 18:29:05 PST 1969,4095,10,232
163,5,8950,Wed Dec 31 18:29:10 PST 1969,4095,10,233
163,5,8955,Wed Dec 31 18:29:15 PST 1969,4095,10,234
163,5,8960,Wed Dec 31 18:29:20 PST 1969,4095,10,235
163,5,8965,Wed Dec 31 18:29:25 PST 1969,4095,10,236
163,5,8975,Wed Dec 31 18:29:35 PST 1969,4095,10,237
163,5,8980,Wed Dec 31 18:29:40 PST 1969,4095,10,238
163,5,8985,Wed Dec 31 18:29:45 PST 1969,4095,10,239
163,5,8990,Wed Dec 31 18:29:50 PST 1969,4095,10,240
163,5,8995,Wed Dec 31 18:29:55 PST 1969,4095,10,241
163,5,9000,Wed Dec 31 18:30:00 PST 1969,4095,10,242
163,5,9005,Wed Dec 31 18:30:05 PST 1969,4095,10,243
163,5,9010,Wed Dec 31 18:30:10 PST 1969,4095,11,244
163,5,9015,Wed Dec 31 18:30:15 PST 1969,4095,11,245
163,5,9020,Wed Dec 31 18:30:20 PST 1969,4095,11,246
163,5,9025,Wed Dec 31 18:30:25 PST 1969,4095,11,247
163,5,9065,Wed Dec 31 18:31:05 PST 1969,4095,11,248
163,5,9140,Wed Dec 31 18:32:20 PST 1969,4095,11,249
163,5,9145,Wed Dec 31 18:32:25 PST 1969,4095,11,250
163,5,9155,Wed Dec 31 18:32:35 PST 1969,4095,11,251
163,5,9160,Wed Dec 31 18:32:40 PST 1969,4095,11,252
163,5,9165,Wed Dec 31 18:32:45 PST 1969,4095,11,253
163,5,9190,Wed Dec 31 18:33:10 PST 1969,4095,11,254
163,5,9215,Wed Dec 31 18:33:35 PST 1969,4095,11,255
163,5,9220,Wed Dec 31 18:33:40 PST 1969,4095,11,256
163,5,9235,Wed Dec 31 18:33:55 PST 1969,4095,11,257
163,5,9245,Wed Dec 31 18:34:05 PST 1969,4095,11,258
163,5,9255,Wed Dec 31 18:34:15 PST 1969,4095,11,259
163,5,9260,Wed Dec 31 18:34:20 PST 1969,4095,11,260
163,5,9270,Wed Dec 31 18:34:30 PST 1969,4095,11,261
163,5,9280,Wed Dec 31 18:34:40 PST 1969,4095,11,262
163,5,9295,Wed Dec 31 18:34:55 PST 1969,4095,11,263
163,5,9300,Wed Dec 31 18:35:00 PST 1969,4095,11,264
163,5,9305,Wed Dec 31 18:35:05 PST 1969,4095,11,265
163,5,9310,Wed Dec 31 18:35:10 PST 1969,4095,11,266
163,5,9315,Wed Dec 31 18:35:15 PST 1969,4095,11,267
163,5,9325,Wed Dec 31 18:35:25 PST 1969,4095,11,268
163,5,9330,Wed Dec 31 18:35:30 PST 1969,4095,11,269
163,5,9335,Wed Dec 31 18:35:35 PST 1969,4095,12,270
163,5,9340,Wed Dec 31 18:35:40 PST 1969,4095,12,271
163,5,9365,Wed Dec 31 18:36:05 PST 1969,4095,12,272
163,5,9370,Wed Dec 31 18:36:10 PST 1969,4095,12,273
163,5,9375,Wed Dec 31 18:36:15 PST 1969,4095,12,274
163,5,9380,Wed Dec 31 18:36:20 PST 1969,4095,12,275
163,5,9395,Wed Dec 31 18:36:35 PST 1969,4095,12,276
163,5,9415,Wed Dec 31 18:36:55 PST 1969,4095,12,277
163,5,9420,Wed Dec 31 18:37:00 PST 1969,4095,12,278
163,5,9425,Wed Dec 31 18:37:05 PST 1969,4095,12,279
163,5,9430,Wed Dec 31 18:37:10 PST 1969,4095,12,280
163,5,9475,Wed Dec 31 18:37:55 PST 1969,4095,12,281
163,5,9480,Wed Dec 31 18:38:00 PST 1969,4095,12,282
163,5,9485,Wed Dec 31 18:38:05 PST 1969,4095,12,283
163,5,9495,Wed Dec 31 18:38:15 PST 1969,4095,12,284
163,5,9505,Wed Dec 31 18:38:25 PST 1969,4095,12,285
163,5,9510,Wed Dec 31 18:38:30 PST 1969,4095,12,286
163,5,9575,Wed Dec 31 18:39:35 PST 1969,4095,12,287
163,5,9610,Wed Dec 31 18:40:10 PST 1969,4095,12,288
163,5,9640,Wed Dec 31 18:40:40 PST 1969,4095,12,289
163,5,9645,Wed Dec 31 18:40:45 PST 1969,4095,12,290
163,5,9660,Wed Dec 31 18:41:00 PST 1969,4095,12,291
163,5,9665,Wed Dec 31 18:41:05 PST 1969,4095,12,292
163,5,9715,Wed Dec 31 18:41:55 PST 1969,4095,12,293
163,5,9750,Wed Dec 31 18:42:30 PST 1969,4095,12,294
163,5,9760,Wed Dec 31 18:42:40 PST 1969,4095,12,295
163,5,9770,Wed Dec 31 18:42:50 PST 1969,4095,13,296
163,5,9775,Wed Dec 31 18:42:55 PST 1969,4095,13,297
163,5,9780,Wed Dec 31 18:43:00 PST 1969,4095,13,298
163,5,9835,Wed Dec 31 18:43:55 PST 1969,4095,13,299
163,5,9865,Wed Dec 31 18:44:25 PST 1969,4095,13,300
163,5,9875,Wed Dec 31 18:44:35 PST 1969,4095,13,301
163,5,9890,Wed Dec 31 18:44:50 PST 1969,4095,13,302
163,5,9950,Wed Dec 31 18:45:50 PST 1969,4095,13,303
163,5,9965,Wed Dec 31 18:46:05 PST 1969,4095,13,304
163,5,9970,Wed Dec 31 18:46:10 PST 1969,4095,13,305
163,5,9980,Wed Dec 31 18:46:20 PST 1969,4095,13,306
163,5,9985,Wed Dec 31 18:46:25 PST 1969,4095,13,307
163,5,9990,Wed Dec 31 18:46:30 PST 1969,4095,13,308
163,5,9995,Wed Dec 31 18:46:35 PST 1969,4095,13,309
163,5,10000,Wed Dec 31 18:46:40 PST 1969,4095,13,310
163,5,10005,Wed Dec 31 18:46:45 PST 1969,4095,13,311
163,5,10010,Wed Dec 31 18:46:50 PST 1969,4095,13,312
163,5,10015,Wed Dec 31 18:46:55 PST 1969,4095,13,313
163,5,10020,Wed Dec 31 18:47:00 PST 1969,4095,13,314
163,5,10025,Wed Dec 31 18:47:05 PST 1969,4095,13,315
163,5,10030,Wed Dec 31 18:47:10 PST 1969,4095,13,316
163,5,10035,Wed Dec 31 18:47:15 PST 1969,4095,13,317
163,5,10040,Wed Dec 31 18:47:20 PST 1969,4095,13,318
163,5,10045,Wed Dec 31 18:47:25 PST 1969,4095,13,319
163,5,10050,Wed Dec 31 18:47:30 PST 1969,4095,13,320
163,5,10055,Wed Dec 31 18:47:35 PST 1969,4095,13,321
163,5,10060,Wed Dec 31 18:47:40 PST 1969,4095,14,322
163,5,10065,Wed Dec 31 18:47:45 PST 1969,4095,14,323
163,5,10070,Wed Dec 31 18:47:50 PST 1969,4095,14,324
163,5,10075,Wed Dec 31 18:47:55 PST 1969,4095,14,325
163,5,10080,Wed Dec 31 18:48:00 PST 1969,4095,14,326
163,5,10085,Wed Dec 31 18:48:05 PST 1969,4095,14,327
163,5,10090,Wed Dec 31 18:48:10 PST 1969,4095,14,328
163,5,10095,Wed Dec 31 18:48:15 PST 1969,4095,14,329
163,5,10100,Wed Dec 31 18:48:20 PST 1969,4095,14,330
163,5,10105,Wed Dec 31 18:48:25 PST 1969,4095,14,331
163,5,10110,Wed Dec 31 18:48:30 PST 1969,4095,14,332
163,5,10120,Wed Dec 31 18:48:40 PST 1969,4095,14,333
163,5,10125,Wed Dec 31 18:48:45 PST 1969,4095,14,334
163,5,10130,Wed Dec 31 18:48:50 PST 1969,4095,14,335
163,5,10135,Wed Dec 31 18:48:55 PST 1969,4095,14,336
163,5,10140,Wed Dec 31 18:49:00 PST 1969,4095,14,337
163,5,10145,Wed Dec 31 18:49:05 PST 1969,4095,14,338
163,5,10150,Wed Dec 31 18:49:10 PST 1969,4095,14,339
163,5,10155,Wed Dec 31 18:49:15 PST 1969,4095,14,340
163,5,10160,Wed Dec 31 18:49:20 PST 1969,4095,14,341
163,5,10165,Wed Dec 31 18:49:25 PST 1969,4095,14,342
163,5,10170,Wed Dec 31 18:49:30 PST 1969,4095,14,343
163,5,10175,Wed Dec 31 18:49:35 PST 1969,4095,14,344
163,5,10180,Wed Dec 31 18:49:40 PST 1969,4095,14,345
163,5,10185,Wed Dec 31 18:49:45 PST 1969,4095,14,346
163,5,10190,Wed Dec 31 18:49:50 PST 1969,4095,14,347
163,5,10195,Wed Dec 31 18:49:55 PST 1969,4095,15,348
163,5,10200,Wed Dec 31 18:50:00 PST 1969,4095,15,349
163,5,10205,Wed Dec 31 18:50:05 PST 1969,4095,15,350
163,5,10210,Wed Dec 31 18:50:10 PST 1969,4095,15,351
163,5,10215,Wed Dec 31 18:50:15 PST 1969,4095,15,352
163,5,10220,Wed Dec 31 18:50:20 PST 1969,4095,15,353
163,5,10240,Wed Dec 31 18:50:40 PST 1969,4095,15,354
163,5,10245,Wed Dec 31 18:50:45 PST 1969,4095,15,355
163,5,10250,Wed Dec 31 18:50:50 PST 1969,4095,15,356
163,5,10255,Wed Dec 31 18:50:55 PST 1969,4095,15,357
163,5,10260,Wed Dec 31 18:51:00 PST 1969,4095,15,358
163,5,10270,Wed Dec 31 18:51:10 PST 1969,4095,15,359
163,5,10275,Wed Dec 31 18:51:15 PST 1969,4095,15,360
163,5,10280,Wed Dec 31 18:51:20 PST 1969,4095,15,361
163,5,10285,Wed Dec 31 18:51:25 PST 1969,4095,15,362
163,5,10290,Wed Dec 31 18:51:30 PST 1969,4095,15,363
163,5,10305,Wed Dec 31 18:51:45 PST 1969,4095,15,364
163,5,10310,Wed Dec 31 18:51:50 PST 1969,4095,15,365
163,5,10315,Wed Dec 31 18:51:55 PST 1969,4095,15,366
163,5,10320,Wed Dec 31 18:52:00 PST 1969,4095,15,367
163,5,10325,Wed Dec 31 18:52:05 PST 1969,4095,15,368
163,5,10330,Wed Dec 31 18:52:10 PST 1969,4095,15,369
163,5,10335,Wed Dec 31 18:52:15 PST 1969,4095,15,370
163,5,10340,Wed Dec 31 18:52:20 PST 1969,4095,15,371
163,5,10355,Wed Dec 31 18:52:35 PST 1969,4095,15,372
163,5,10380,Wed Dec 31 18:53:00 PST 1969,4095,15,373
163,5,10385,Wed Dec 31 18:53:05 PST 1969,4095,16,374
163,5,10390,Wed Dec 31 18:53:10 PST 1969,4095,16,375
163,5,10395,Wed Dec 31 18:53:15 PST 1969,4095,16,376
163,5,10400,Wed Dec 31 18:53:20 PST 1969,4095,16,377
163,5,10405,Wed Dec 31 18:53:25 PST 1969,4095,16,378
163,5,10410,Wed Dec 31 18:53:30 PST 1969,4095,16,379
163,5,10420,Wed Dec 31 18:53:40 PST 1969,4095,16,380
163,5,10425,Wed Dec 31 18:53:45 PST 1969,4095,16,381
163,5,10430,Wed Dec 31 18:53:50 PST 1969,4095,16,382
163,5,10435,Wed Dec 31 18:53:55 PST 1969,4095,16,383
163,5,10440,Wed Dec 31 18:54:00 PST 1969,4095,16,384
163,5,10445,Wed Dec 31 18:54:05 PST 1969,4095,16,385
163,5,10450,Wed Dec 31 18:54:10 PST 1969,4095,16,386
163,5,10455,Wed Dec 31 18:54:15 PST 1969,4095,16,387
163,5,10465,Wed Dec 31 18:54:25 PST 1969,4095,16,388
163,5,10470,Wed Dec 31 18:54:30 PST 1969,4095,16,389
163,5,10475,Wed Dec 31 18:54:35 PST 1969,4095,16,390
163,5,10480,Wed Dec 31 18:54:40 PST 1969,4095,16,391
163,5,10485,Wed Dec 31 18:54:45 PST 1969,4095,16,392
163,5,10490,Wed Dec 31 18:54:50 PST 1969,4095,16,393
163,5,10495,Wed Dec 31 18:54:55 PST 1969,4095,16,394
163,5,10500,Wed Dec 31 18:55:00 PST 1969,4095,16,395
163,5,10505,Wed Dec 31 18:55:05 PST 1969,4095,16,396
163,5,10510,Wed Dec 31 18:55:10 PST 1969,4095,16,397
163,5,10515,Wed Dec 31 18:55:15 PST 1969,4095,16,398
163,5,10525,Wed Dec 31 18:55:25 PST 1969,4095,16,399
163,5,10540,Wed Dec 31 18:55:40 PST 1969,4095,17,400
163,5,10545,Wed Dec 31 18:55:45 PST 1969,4095,17,401
163,5,10550,Wed Dec 31 18:55:50 PST 1969,4095,17,402
163,5,10555,Wed Dec 31 18:55:55 PST 1969,4095,17,403
163,5,10560,Wed Dec 31 18:56:00 PST 1969,4095,17,404
163,5,10565,Wed Dec 31 18:56:05 PST 1969,4095,17,405
